venta_id,fecha_venta,cliente_id,producto_id,sucursal_id,canal_venta,cantidad,precio_unitario,descuento,total_venta,metodo_pago,motivo_rechazo
114445,2025-01-04,,202559.0,19,WhatsApp,3,4479.88,2015.95,11423.69,Tarjeta,Cliente o Producto Inexistente
114453,2024-12-04,14837.0,,14, Web ,7,2561.79,0.0,17932.53,Tarjeta,Cliente o Producto Inexistente
114467,2026-09-02,26462.0,888888.0,19,Tienda,6,7280.42,1310.48,42372.04,Efectivo,Cliente o Producto Inexistente
114475,2022-01-03,,201509.0,16,Web,8,2778.52,3334.22,18893.94,Tarjeta,Cliente o Producto Inexistente
114543,2024-07-31,999999.0,201849.0,6,WEB,3,9120.89,1368.13,25994.54,Efectivo,Cliente o Producto Inexistente
114550,2025-12-16,999999.0,200177.0,5,Tienda,5,7758.25,1939.56,36851.69,Tarjeta,Cliente o Producto Inexistente
114568,2021-04-15,27915.0,999999.0,13,Web,4,5570.47,668.46,21613.42,Transferencia,Cliente o Producto Inexistente
114597,2021-10-25,13089.0,,13,WhatsApp,6,11275.31,0.0,57839.77,Tarjeta,Cliente o Producto Inexistente
114664,2024-05-07,999999.0,202886.0,7,Web,7,4841.45,1694.51,32195.64,Transferencia,Cliente o Producto Inexistente
114738,2025-08-24,,202014.0,12,Web,4,1648.94,197.87,6397.89,Efectivo,Cliente o Producto Inexistente
114742,2026-02-08,,200433.0,7,Tienda,1,3959.65,395.97,3563.68,Efectivo,Cliente o Producto Inexistente
114754,2026-06-29,1929.0,,15,WhatsApp,5,9297.46,6973.09,39514.21,TRANSF.,Cliente o Producto Inexistente
114781,2023-01-04,13877.0,,9,Web,7,389.51,0.0,2726.57,Efectivo,Cliente o Producto Inexistente
114788,2024-03-20,,203068.0,11,WA,3,9051.87,54311.22,26340.94,Credito,Cliente o Producto Inexistente
114794,2022-01-26,,203159.0,13,Web,2,1149.77,114.98,2184.56,Efectivo,Cliente o Producto Inexistente
114801,2022-08-30,777777.0,202888.0,3,Tienda,5,1345.18,0.0,6725.9,Transferencia,Cliente o Producto Inexistente
114812,2025-05-02,27311.0,,12,Web,4,4241.88,848.38,16119.14,Transferencia,Cliente o Producto Inexistente
114840,2022-04-06,999999.0,201461.0,14,Tienda,3,598.19,53.84,1740.73,Tarjet,Cliente o Producto Inexistente
114851,2023-05-31,,203314.0,13,Web,5,3324.26,1662.13,14959.17,Transferencia,Cliente o Producto Inexistente
114874,2026-06-09,,201933.0,19,Web,0,10802.44,0.0,32407.32,Tarjeta,Cliente o Producto Inexistente
114929,2022-08-26,22853.0,999999.0,6,Web,7,11386.6,3985.31,75720.89,Efectivo,Cliente o Producto Inexistente
114944,2023-07-03,2435.0,888888.0,4,Tienda,8,3994.97,4793.96,27165.8,Transferencia,Cliente o Producto Inexistente
114965,2025-05-31,22810.0,,5,WhatsApp,1,4298.4,128.95,4169.45,Efectivo,Cliente o Producto Inexistente
114988,2025-06-03,,201075.0,6,Web,6,203.7,36.67,1185.53,Transferencia,Cliente o Producto Inexistente
115007,2025-02-03,9315.0,,14,Tienda,4,1237.46,742.48,4207.36,Tarjeta,Cliente o Producto Inexistente
115022,2024-08-27,28463.0,888888.0,12,Tienda,6,8720.33,7848.3,44473.68,Transferencia,Cliente o Producto Inexistente
115040,2025-06-04,29914.0,,1,Web,5,4694.43,1173.61,22298.54,Efectivo,Cliente o Producto Inexistente
115044,2024-02-12,777777.0,200241.0,17,WhatsApp,7,743.43,780.6,4423.41,Transferencia,Cliente o Producto Inexistente
115050,2024-04-07,777777.0,200356.0,4,WEB,2,4423.74,442.37,8405.11,Transferencia,Cliente o Producto Inexistente
115109,2023-11-10,777777.0,201442.0,12,Tienda,5,6367.83,955.17,30883.98,Efectivo,Cliente o Producto Inexistente
115135,2024-03-19,6826.0,,6,Web,3,4408.98,1322.69,11904.25,TARJETA,Cliente o Producto Inexistente
115150,2021-06-14,,203143.0,1,Web,1,8885.73,266.57,8619.16,Tarjeta,Cliente o Producto Inexistente
115174,2021-10-16,777777.0,201425.0,2,WhatsApp,3,7276.72,3274.52,18555.64,Efectivo,Cliente o Producto Inexistente
115183,2021-11-04,,202506.0,18,Web,2,5351.12,0.0,10702.24,Transferencia,Cliente o Producto Inexistente
115189,2021-11-20,12340.0,888888.0,15,WhatsApp,6,5083.57,0.0,30501.42,Efectivo,Cliente o Producto Inexistente
115251,2024-06-07,5499.0,,20,Web,3,2134.69,192.12,6211.95,Tarjeta,Cliente o Producto Inexistente
115269,2025-07-03,,201913.0,13,Tienda,1,3032.72,454.91,2577.81,Tarjeta,Cliente o Producto Inexistente
115279,2025-09-04,26944.0,888888.0,14,Web,7,2553.36,893.68,16979.84,Transferencia,Cliente o Producto Inexistente
115287,2023-12-15,20205.0,,7,Tienda,8,759.34,607.47,5467.25,Efectivo,Cliente o Producto Inexistente
115336,2023-01-26,7003.0,888888.0,18,WhatsApp,5,558.27,,2372.65,Transferencia,Cliente o Producto Inexistente
115406,2026-06-17,777777.0,203960.0,6,Web,1,4637.33,139.12,4498.21,Transferencia,Cliente o Producto Inexistente
115430,2024-12-22,16997.0,999999.0,10,Web,6,4010.76,1203.23,22861.33,Tarjeta,Cliente o Producto Inexistente
115434,2023-02-05,777777.0,,1,Tienda,4,1748.54,349.71,6644.45,Transferencia,Cliente o Producto Inexistente
115450,2025-05-26,,202477.0,14,WhatsApp,1,5617.58,561.76,5055.82,Transferencia,Cliente o Producto Inexistente
115454,2022-06-14,,200707.0,10,Tienda,3,1199.56,359.87,3238.81,Transferencia,Cliente o Producto Inexistente
115482,2024-02-07,1608.0,999999.0,5,WhatsApp,5,9016.97,2254.24,42830.61,Efectivo,Cliente o Producto Inexistente
115538,2025-12-31,10190.0,999999.0,13,WhatsApp,5,8658.54,1298.78,41993.92,Transferencia,Cliente o Producto Inexistente
115637,2023-05-04,9294.0,888888.0,11,WhatsApp,1,2435.39,121.77,2313.62,Tarjeta,Cliente o Producto Inexistente
115653,2022-11-30,,200257.0,15,Tienda,8,5262.52,0.0,42100.16,Transferencia,Cliente o Producto Inexistente
115703,2025-11-27,20909.0,,15,WhatsApp,6,1426.76,0.0,8560.56,Transferencia,Cliente o Producto Inexistente
115759,2021-10-15,777777.0,200730.0,17,Pagina Web,7,3324.44,698.13,22572.95,Transferencia,Cliente o Producto Inexistente
115770,2022-02-21,23823.0,,20,WhatsApp,6,7436.33,1338.54,43279.44,Transferencia,Cliente o Producto Inexistente
115814,2024-07-23,,201707.0,9,Web,1,9923.75,992.38,8931.37,Transferencia,Cliente o Producto Inexistente
115824,2025-04-25,16029.0,999999.0,10,Tienda,6,1825.17,1642.65,9308.37,Transferencia,Cliente o Producto Inexistente
115839,2021-10-13,,200761.0,18,WhatsApp,4,1147.71,688.63,3902.21,Tarjeta,Cliente o Producto Inexistente
115855,2022-08-16,,202230.0,5,Tienda,4,7187.06,4312.24,24436.0,Efectivo,Cliente o Producto Inexistente
115893,2023-01-29,20143.0,,11,Tienda,4,288.44,173.06,980.7,Tarjeta,Cliente o Producto Inexistente
115905,2025-05-07,999999.0,201705.0,20,Tienda,7,8711.61,0.0,60981.27,Efectivo,Cliente o Producto Inexistente
115923,2024-08-30,24412.0,888888.0,7,Web,4,982.34,392.94,3536.42,Efectivo,Cliente o Producto Inexistente
115973,2026-03-28,999999.0,201285.0,17,WhatsApp,3,10343.92,1551.59,29480.17,Transferencia,Cliente o Producto Inexistente
116014,2024-03-07,999999.0,201879.0,8,Tienda,4,4813.61,1925.44,17329.0,Transferencia,Cliente o Producto Inexistente
116092,2024-08-12,,201735.0,5,WhatsApp,4,6694.97,1338.99,25440.89,Transferencia,Cliente o Producto Inexistente
116103,2023-11-07,,203724.0,9,WA,1,9673.59,967.36,8706.23,Transferencia,Cliente o Producto Inexistente
116118,2025-02-09,999999.0,203981.0,14,Tienda,8,5875.53,0.0,47004.24,Transferencia,Cliente o Producto Inexistente
116123,2026-06-26,,202909.0,4,Tienda,2,10535.16,2107.03,18963.29,Efectivo,Cliente o Producto Inexistente
116145,2024-09-17,23522.0,888888.0,17,Sitio,3,10109.58,1516.44,28812.3,Efectivo,Cliente o Producto Inexistente
116202,2024-04-14,3965.0,,15,Web,8,6807.21,5445.77,49011.91,Transferencia,Cliente o Producto Inexistente
116214,2024-06-01,777777.0,203530.0,13,Tienda,4,3209.58,1283.83,11554.49,Efectivo,Cliente o Producto Inexistente
116217,2022-03-30,3139.0,888888.0,8,WEB,1,3709.09,185.45,3523.64,Transferencia,Cliente o Producto Inexistente
116223,2023-07-11,712.0,888888.0,13,Web,6,1995.38,1197.23,10775.05,Tarjeta,Cliente o Producto Inexistente
116241,2023-08-16,2797.0,,4,Tienda,2,873.39,0.0,1746.78,Tarjeta,Cliente o Producto Inexistente
116243,2022-05-21,1317.0,999999.0,14,Web,4,8201.02,984.12,31819.96,Efectivo,Cliente o Producto Inexistente
116269,2024-01-27,6941.0,,15,WhatsApp,3,6779.96,610.2,19729.68,Tarjeta,Cliente o Producto Inexistente
116354,2022-03-20,,200963.0,7, Tienda ,8,3156.3,3787.56,21462.84,Efectivo,Cliente o Producto Inexistente
116411,2022-01-04,999999.0,201846.0,8,WhatsApp,5,1948.49,-100.0,9742.45,Tarjeta,Cliente o Producto Inexistente
116423,2022-12-14,25146.0,,3,Web,4,6837.86,1367.57,25983.87,Efectivo,Cliente o Producto Inexistente
116463,2021-01-07,,201826.0,11,WhatsApp,6,4032.91,48394.92,21777.71,Transferencia,Cliente o Producto Inexistente
116480,2023-08-27,,200191.0,9,Tienda,4,9045.5,5427.3,30754.7,Tarjeta Crédito,Cliente o Producto Inexistente
116491,2023-01-03,20740.0,,3,Tienda,7,8413.12,2944.59,55947.25,Transferencia,Cliente o Producto Inexistente
116508,2023-01-22,,201719.0,20,Web,7,1294.43,906.1,5551.36,Transferencia,Cliente o Producto Inexistente
116523,2021-05-23,19907.0,,2,Web,1,1268.87,190.33,996.6,Tarjeta,Cliente o Producto Inexistente
116608,2024-08-23,999999.0,202397.0,8,Sitio,2,3605.2,1081.56,6128.84,Transferencia,Cliente o Producto Inexistente
116611,2024-09-12,14904.0,,2,WhatsApp,4,7951.28,3180.51,28624.61,Efectivo,Cliente o Producto Inexistente
116634,2026-03-21,698.0,,8,Tienda,3,1623.23,146.09,4723.6,Efectivo,Cliente o Producto Inexistente
116653,2022-01-25,999999.0,202962.0,3,Web,2,2510.2,10040.8,4267.34,Efectivo,Cliente o Producto Inexistente
116681,2026-05-12,,203006.0,20,Tienda,7,7386.23,7755.54,43948.07,Efectivo,Cliente o Producto Inexistente
116725,2025-10-18,999999.0,202158.0,11,WhatsApp,5,3607.77,0.0,18038.85,Efectivo,Cliente o Producto Inexistente
116748,2023-06-18,2163.0,999999.0,8,Web,0,1736.85,1042.11,5905.29,Efectivo,Cliente o Producto Inexistente
116803,2025-09-19,17493.0,,5,WhatsApp,2,5631.32,1689.4,9573.24,Transferencia,Cliente o Producto Inexistente
116813,2025-09-27,893.0,,9,Web,2,2005.14,601.54,3408.74,Mastercard,Cliente o Producto Inexistente
116822,2025-08-16,777777.0,202009.0,20,WhatsApp,6,3214.04,2892.64,16391.6,Transferencia,Cliente o Producto Inexistente
116861,2021-07-05,999999.0,201063.0,1,Web,3,4551.3,1365.39,12288.51,Transferencia,Cliente o Producto Inexistente
116870,2025-10-08,7404.0,999999.0,5,WhatsApp,6,1257.87,754.72,6792.5,Visa,Cliente o Producto Inexistente
116879,2021-09-07,12217.0,999999.0,2,Web,7,3541.68,0.0,24791.76,Tarjeta,Cliente o Producto Inexistente
116947,2026-05-14,999999.0,203039.0,6,Tienda,5,2123.67,1592.75,9025.6,Efectivo,Cliente o Producto Inexistente
116980,2022-09-10,24581.0,,14,Web,3,8709.29,3919.18,22208.69,Efectivo,Cliente o Producto Inexistente
116982,2023-10-25,21305.0,,9,web,4,7688.52,1537.7,29216.38,Tarjeta,Cliente o Producto Inexistente
116995,2024-07-27,777777.0,202387.0,5,Web,3,2048.42,184.36,5960.9,Efectivo,Cliente o Producto Inexistente
117002,2023-02-01,,203254.0,8,Web,2,3113.09,622.62,5603.56,Efectivo,Cliente o Producto Inexistente
117004,2026-02-24,777777.0,201388.0,7,Tienda,1,2863.61,429.54,2434.07,Efectivo,Cliente o Producto Inexistente
117016,2024-05-27,24406.0,,17,WhatsApp,1,10008.85,500.44,9508.41,Efectivo,Cliente o Producto Inexistente
117021,2026-02-05,21971.0,,17,Web,6,6648.85,5983.97,33909.13, Efectivo ,Cliente o Producto Inexistente
117034,2024-11-10,9710.0,888888.0,13,Tienda,1,1357.98,67.9,1290.08,Transferencia,Cliente o Producto Inexistente
117058,2025-09-23,25510.0,999999.0,20,Tienda,3,2095.3,0.0,6285.9,Tarjeta,Cliente o Producto Inexistente
117122,2022-12-26,999999.0,200059.0,14,WhatsAp,6,6590.09,3954.05,35586.49,Transferencia,Cliente o Producto Inexistente
117147,2023-06-09,999999.0,200093.0,14,WhatsApp,3,6266.95,-100.0,17154.16,Tarjeta,Cliente o Producto Inexistente
117156,2021-10-26,2268.0,999999.0,20,Web,6,9311.48,8380.33,47488.55,Deposito,Cliente o Producto Inexistente
117184,2021-08-31,,200258.0,19,Tienda,4,6573.56,788.83,25505.41,Tarjeta,Cliente o Producto Inexistente
117227,2024-05-28,26325.0,999999.0,13,WEB,8,3410.64,4092.77,23192.35,Efectivo,Cliente o Producto Inexistente
117271,2025-03-28,29495.0,,15,Tiend,5,2061.85,1546.39,8762.86,Transferencia,Cliente o Producto Inexistente
117310,2022-11-05,178.0,888888.0,4,Web,2,6518.33,391.1,12645.56,Transferencia,Cliente o Producto Inexistente
117327,2024-11-16,,201269.0,15,Tienda,5,10202.44,5101.22,45910.98,Efectivo,Cliente o Producto Inexistente
117374,2023-02-16,,202769.0,1,Web,3,6877.2,618.95,20012.65,Transferencia,Cliente o Producto Inexistente
117389,2023-10-21,999999.0,201548.0,1,Web,1,4838.66,145.16,4693.5,Transf.,Cliente o Producto Inexistente
117414,2022-02-12,5357.0,,15,WhatsApp,5,307.64,153.82,1384.38,Efectivo,Cliente o Producto Inexistente
117435,2025-06-30,4566.0,888888.0,4,WEB,3,945.71,425.57,2411.56,Tarjeta,Cliente o Producto Inexistente
117436,2022-05-31,,200517.0,10,WhatsApp,5,5553.28,0.0,36799.19,Efectivo,Cliente o Producto Inexistente
117469,2021-09-08,,200572.0,7,Web,1,129.87,19.48,110.39,Transferencia,Cliente o Producto Inexistente
117473,2023-05-24,3100.0,888888.0,18,Web,2,5617.78,1685.33,9550.23,Tarjeta,Cliente o Producto Inexistente
117496,2021-06-26,999999.0,200667.0,2,Web,2,2630.35,157.82,5102.88,Efectivo,Cliente o Producto Inexistente
117522,2023-04-07,,202085.0,10,Tienda,2,10707.67,1070.77,20344.57,TC,Cliente o Producto Inexistente
117526,2021-01-03,777777.0,203735.0,8,WhatsApp,8,4378.89,1050.93,31731.68,Tarjeta,Cliente o Producto Inexistente
117534,2021-11-10,16335.0,999999.0,17,Web,5,8196.13,4098.06,36882.59,Transferencia,Cliente o Producto Inexistente
117540,2021-02-22,15662.0,888888.0,19,Web,8,8438.57,2025.26,65483.3,Tarjeta Crédito,Cliente o Producto Inexistente
117566,2023-01-26,,201030.0,18,WhatsApp,2,10214.07,1021.41,19406.73,Transferencia,Cliente o Producto Inexistente
117588,2026-04-03,,201001.0,4,Web,3,2677.04,401.56,7629.56,Efectivo,Cliente o Producto Inexistente
117592,2022-02-01,,201239.0,18,we,4,7668.28,920.19,29752.93,Efectivo,Cliente o Producto Inexistente
117605,2021-11-24,999999.0,201772.0,20,WhatsApp,5,4367.49,655.12,21182.33,Tarjeta,Cliente o Producto Inexistente
117614,2021-03-20,3598.0,888888.0,8,WhatsApp,7,4594.31,0.0,32160.17,Tarjeta,Cliente o Producto Inexistente
117665,2021-07-05,25958.0,,7,Web,1,7110.68,355.53,6755.15,Tarjeta,Cliente o Producto Inexistente
117672,2023-12-05,27693.0,,8,Tienda,8,8061.93,3224.77,61270.67,Visa,Cliente o Producto Inexistente
117680,2021-01-09,777777.0,201955.0,10,Web,5,4024.59,0.0,20122.95,Transferencia,Cliente o Producto Inexistente
117721,2021-10-18,999999.0,201779.0,1,WhatsApp,3,5624.44,2531.0,14342.32,Tarjeta,Cliente o Producto Inexistente
117728,2023-08-21,,203820.0,10,WhatsApp,1,9016.97,270.51,8746.46,Transferencia,Cliente o Producto Inexistente
117748,2022-09-13,2300.0,999999.0,3,WhatsApp,3,8749.26,787.43,25460.35,Transferencia,Cliente o Producto Inexistente
117762,2023-08-29,17287.0,,14,Tienda,3,2991.68,448.75,8526.29,Transferencia,Cliente o Producto Inexistente
117793,2022-11-18,,888888.0,19,Tienda,3,4416.27,0.0,13248.81,Efectivo,Cliente o Producto Inexistente
117820,2024-06-11,777777.0,201758.0,17,Web,3,7177.02,-25.0,19377.95,Tarjeta,Cliente o Producto Inexistente
117843,2021-06-01,999999.0,201347.0,10,Tienda,2,7966.12,2389.84,13542.4,Mastercard,Cliente o Producto Inexistente
117867,2023-03-02,,200715.0,2,Web,1,217.61,10.88,206.73,Efectivo,Cliente o Producto Inexistente
117936,2024-09-09,7747.0,888888.0,20,Tienda,1,2274.2,4548.4,2205.97,Efectiv,Cliente o Producto Inexistente
117960,2021-12-05,19286.0,888888.0,5,WhatsApp,6,5192.57,3115.54,28039.88,Efectivo,Cliente o Producto Inexistente
118034,2021-05-06,,203871.0,14,Tienda,2,2916.58,874.97,4958.19,Transferencia,Cliente o Producto Inexistente
118042,2026-03-01,21506.0,888888.0,9,Web,4,2113.64,0.0,8454.56,Transferencia,Cliente o Producto Inexistente
118094,2025-06-30,1982.0,,11,Tienda,1,5475.63,821.34,4654.29,tarjeta,Cliente o Producto Inexistente
118113,2021-10-12,,203789.0,2,WhatsApp,0,216.02,129.61,916.43,Efectivo,Cliente o Producto Inexistente
118159,2022-12-11,17465.0,,14,WhatsApp,1,886.28,44.31,841.97,Tarjeta,Cliente o Producto Inexistente
118169,,9267.0,999999.0,1,Tienda,5,6697.08,1674.27,31811.13,Tarjeta,Cliente o Producto Inexistente
118176,2026-02-18,999999.0,202887.0,4,Web,5,2349.47,1762.1,9985.25,Tarjeta,Cliente o Producto Inexistente
118196,2023-08-28,15159.0,999999.0,13,WEB,2,7617.4,1523.48,13711.32,Transferencia,Cliente o Producto Inexistente
118202,2025-12-08,8098.0,999999.0,1,WhatsApp,7,2612.89,914.51,17375.72,Tarjeta,Cliente o Producto Inexistente
118230,2025-09-12,10718.0,888888.0,14,WhatsApp,5,2338.17,350.73,11340.12,Transferencia,Cliente o Producto Inexistente
118234,2024-01-24,,202208.0,18,Web,8,4528.41,1086.82,35140.46,Transferencia,Cliente o Producto Inexistente
118251,2024-03-24,,200598.0,8,Tienda,8,8319.35,6655.48,59899.32,Transferencia,Cliente o Producto Inexistente
118291,,,201753.0,18,WhatsApp,4,10652.0,0.0,42608.0,Efectivo,Cliente o Producto Inexistente
118302,2025-04-09,,202552.0,7,Web,6,2193.47,394.82,12766.0,Efectivo,Cliente o Producto Inexistente
118303,2021-05-29,10723.0,,16,Tienda,1,671.94,0.0,671.94,Transferencia,Cliente o Producto Inexistente
118368,2021-11-28,21190.0,,2,Web,7,7417.21,0.0,51920.47,Tarjeta,Cliente o Producto Inexistente
118382,2021-01-23,14167.0,,1,WhatsApp,3,6883.53,619.52,20031.07,Efectivo,Cliente o Producto Inexistente
118397,2025-07-29,5724.0,,12,Web,1,4594.31,459.43,4134.88,Tarjeta,Cliente o Producto Inexistente
118401,2025-08-07,999999.0,202457.0,16,WhatsApp,3,5632.34,506.91,16390.11,Transferencia,Cliente o Producto Inexistente
118437,2026-06-04,3971.0,888888.0,6,Web,8,9986.75,7989.4,71904.6,Tarjeta,Cliente o Producto Inexistente
118443,2024-03-05,5789.0,888888.0,3,WhatsApp,1,8722.31,436.12,8286.19,Transferencia,Cliente o Producto Inexistente
118459,2022-09-24,8240.0,,8,Tienda,5,774.74,387.37,3486.33,Tarjeta,Cliente o Producto Inexistente
118501,2021-04-27,999999.0,200950.0,1,Web,1,5503.71,165.11,5338.6,Tarjeta,Cliente o Producto Inexistente
118506,2024-02-11,22017.0,888888.0,16,Tienda,1,1963.15,98.16,1864.99,Transferencia,Cliente o Producto Inexistente
118512,2021-08-28,777777.0,203848.0,13,WEB,8,3512.29,0.0,28098.32,Tarjeta,Cliente o Producto Inexistente
118531,2025-05-16,20330.0,999999.0,7,Tienda Física,2,677.93,135.59,1220.27,Tarjeta,Cliente o Producto Inexistente
118538,2024-07-12,868.0,888888.0,15,Tienda,1,9532.55,1429.88,8102.67,Visa,Cliente o Producto Inexistente
118544,2025-09-02,,200892.0,1,WhatsApp,5,3456.64,0.0,17283.2,Efectivo,Cliente o Producto Inexistente
118598,2024-09-02,,202459.0,3,Tienda,8,6023.95,2409.58,45782.02,Tarjeta,Cliente o Producto Inexistente
118622,2026-02-26,6623.0,999999.0,18,Web,5,4637.33,3478.0,19708.65,Efectivo,Cliente o Producto Inexistente
118631,2023-08-27,26228.0,,12,WhatsAp,5,7490.33,1123.55,36328.1,Tarjeta,Cliente o Producto Inexistente
118698,2023-09-10,,200885.0,11,Web,6,3484.82,627.27,20281.65,Efectivo,Cliente o Producto Inexistente
118702,2025-03-17,1552.0,888888.0,6,WhatsApp,8,2784.5,2227.6,13206.39,Efectivo,Cliente o Producto Inexistente
118705,2023-09-19,12776.0,,8,Pagina Web,4,7938.46,1587.69,30166.15,Transferencia,Cliente o Producto Inexistente
118708,2022-04-19,11052.0,,1,WhatsAp,3,6511.24,1953.37,17580.35,Efectivo,Cliente o Producto Inexistente
118711,2026-05-24,4254.0,,16,WhatsApp,3,139.71,20.96,398.17,transferencia,Cliente o Producto Inexistente
118715,2024-01-14,17997.0,,15,Web,4,5539.55,3323.73,18834.47,Efectivo,Cliente o Producto Inexistente
118745,2023-08-26,,203347.0,19,Tienda,4,6316.97,0.0,25267.88,Tarjeta,Cliente o Producto Inexistente
118763,2024-06-23,5017.0,,15,Tienda,2,3243.62,0.0,6487.24,Tarjeta,Cliente o Producto Inexistente
118805,2025-12-17,,203805.0,10,Tienda,4,4811.12,577.33,18667.15,Efectivo,Cliente o Producto Inexistente
118829,2021-01-31,,202939.0,16,Web,5,2384.53,1192.27,10730.38,Tarjeta,Cliente o Producto Inexistente
118859,,,203694.0,5,WhatsApp,3,5196.87,779.53,14811.08,Transferencia,Cliente o Producto Inexistente
118881,2025-02-22,777777.0,202609.0,13,Tienda,4,7861.6,1572.32,29874.08,Tarjeta,Cliente o Producto Inexistente
118899,2022-09-29,777777.0,203502.0,5,Tienda,7,3244.04,0.0,22708.28,Transferencia,Cliente o Producto Inexistente
118919,2026-03-12,27758.0,999999.0,1,Tienda,8,3642.07,2913.66,26222.9,Transferencia,Cliente o Producto Inexistente
118923,2024-05-24,17767.0,,9,Web,6,2966.9,534.04,17267.36,Efectivo,Cliente o Producto Inexistente
118962,2021-05-11,999999.0,203438.0,15,Web,6,8787.51,1581.75,51143.31,Tarjeta,Cliente o Producto Inexistente
118965,2023-12-06,,200465.0,19,Web,5,10521.51,5260.76,47346.79,Transferencia,Cliente o Producto Inexistente
118981,2025-10-08,,200090.0,19,Web,3,7752.12,0.0,23256.36,TARJETA,Cliente o Producto Inexistente
118989,2023-07-28,,200528.0,2,Online,4,2337.46,934.98,8414.86,Transferencia,Cliente o Producto Inexistente
118990,2024-12-12,19507.0,,16,WhatsApp,2,7396.56,0.0,14793.12,Transferencia,Cliente o Producto Inexistente
119012,2021-01-10,777777.0,201305.0,19,Tienda Física,7,624.41,655.63,3715.24,Tarjeta,Cliente o Producto Inexistente
119039,2025-12-02,,201023.0,9,Tienda,6,5887.42,0.0,35324.52,Transferencia,Cliente o Producto Inexistente
119043,2021-06-04,777777.0,202933.0,18,WhatsApp,4,1487.18,892.31,5056.41,Efectivo,Cliente o Producto Inexistente
119078,2023-12-20,1524.0,,17,WA,2,10051.85,0.0,20103.7,Efectivo,Cliente o Producto Inexistente
119110,2026-03-30,,200330.0,20,WhatsApp,6,2294.03,27528.36,13764.18,Tarjeta,Cliente o Producto Inexistente
