producto_id,nombre_producto,categoria,subcategoria,marca,costo_unitario,precio_lista,proveedor_id
202098,SWITCHES LENOVO MODELO 945,REDES,SWITCHES,LENOVO,6947.48,9121.47,9092
202099,CAMARAS LENOVO MODELO 444,SEGURIDAD,CAMARAS,LENOVO,3984.48,6307.25,9063
202100,WEBCAM LENOVO MODELO 721,ACCESORIOS,WEBCAM,LENOVO,2202.82,3480.17,9090
202101,MOUSE LENOVO MODELO 296,ACCESORIOS,MOUSE,LENOVO,3413.68,4246.61,9064
202102,CABLEADO PRINTMAX MODELO 717,REDES,CABLEADO,PRINTMAX,1137.44,1951.46,9096
202103,CAMARAS LENOVO MODELO 814,SEGURIDAD,CAMARAS,LENOVO,3898.4,6502.87,9025
202104,ROUTERS HP MODELO 615,REDES,ROUTERS,HP,5324.77,7259.25,9011
202105,WEBCAM CLICKIT MODELO 157,ACCESORIOS,WEBCAM,CLICKIT,6609.84,9582.17,9065
202106,TONER SECUREID MODELO 319,IMPRESION,TONER,SECUREID,2026.96,2435.39,9072
202107,BIOMETRICOS PRINTMAX MODELO 184,SEGURIDAD,BIOMETRICOS,DESCONOCIDO,2232.28,3066.98,9013
202108,ALARMAS DELL MODELO 255,SEGURIDAD,ALARMAS,DELL,2846.3,4348.44,9100
202109,ALARMAS TECHONE MODELO 760,SEGURIDAD,ALARMAS,TECHONE,153.83,263.81,9047
202110,LED NETPRO MODELO 269,MONITORES,LED,NETPRO,6525.47,7679.89,9050
202111,LED HP MODELO 886,MONITORES,LED,DESCONOCIDO,1650.69,2578.59,9036
202112,CAMARAS PRINTMAX MODELO 100,SEGURIDAD,CAMARAS,PRINTMAX,3725.85,5595.95,9076
202113,MOUSE VISIONX MODELO 588,ACCESORIOS,MOUSE,VISIONX,6629.44,7931.39,9077
202114,ALL IN ONE HP MODELO 158,COMPUTO,ALL IN ONE,HP,1793.84,2955.29,9059
202115,TONER NETPRO MODELO 422,COMPUTO,TONER,NETPRO,2653.09,3642.07,9015
202116,DESKTOP TECHONE MODELO 167,COMPUTO,DESKTOP,TECHONE,3379.32,5029.98,9062
202117,CURVOS DELL MODELO 977,MONITORES,CURVOS,DELL,5312.16,6444.29,9060
202118,CAMARAS VISIONX MODELO 575,SEGURIDAD,CAMARAS,VISIONX,3571.58,3210.04,9089
202119,LED VISIONX MODELO 949,MONITORES,LED,VISIONX,1026.37,1576.89,9035
202120,ALARMAS CLICKIT MODELO 547,SEGURIDAD,ALARMAS,CLICKIT,4103.01,6646.47,9097
202121,AUDIFONOS CLICKIT MODELO 112,ACCESORIOS,AUDIFONOS,CLICKIT,2161.49,3425.31,9077
202122,BIOMETRICOS PRINTMAX MODELO 313,SEGURIDAD,DESCONOCIDO,PRINTMAX,2170.39,2547.01,9025
202123,CURVOS LOGITECH MODELO 725,MONITORES,CURVOS,LOGITECH,5817.31,6996.32,9076
202124,SWITCHES VISIONX MODELO 914,REDES,SWITCHES,VISIONX,6795.95,9082.19,9092
202125,AUDIFONOS VISIONX MODELO 374,ACCESORIOS,AUDIFONOS,VISIONX,5118.33,8956.24,9075
202126,CURVOS LENOVO MODELO 203,MONITORES,CURVOS,LENOVO,225.76,273.73,9046
202127,LED VISIONX MODELO 376,MONITORES,LED,VISIONX,748.28,886.28,9041
202128,IMPRESORAS LENOVO MODELO 977,COMPUTO,IMPRESORAS,LENOVO,3568.75,4682.15,9074
202129,TONER SECUREID MODELO 749,IMPRESION,TONER,SECUREID,2943.61,3738.22,9048
202130,CURVOS NETPRO MODELO 125,MONITORES,CURVOS,NETPRO,6114.18,10295.9,9060
202131,WEBCAM TECHONE MODELO 260,ACCESORIOS,WEBCAM,TECHONE,1489.37,1761.54,9025
202132,ROUTERS SECUREID MODELO 829,REDES,SIN DATO,SECUREID,5257.16,8749.26,9049
202133,TONER TECHONE MODELO 810,IMPRESION,TONER,TECHONE,1111.49,1774.89,9014
202134,ALL IN ONE VISIONX MODELO 234,COMPUTO,ALL IN ONE,VISIONX,5162.43,7852.95,9073
202135,CABLEADO VISIONX MODELO 673,REDES,CABLEADO,VISIONX,4344.1,6549.81,9061
202136,SWITCHES SECUREID MODELO 426,REDES,SWITCHES,SECUREID,4198.63,5286.09,9087
202137,ALL IN ONE VISIONX MODELO 374,DESCONOCIDO,ALL IN ONE,VISIONX,4876.55,7544.79,9078
202138,LAPTOPS SECUREID MODELO 155,COMPUTO,LAPTOPS,SECUREID,5421.84,6677.19,9027
202139,ROUTERS SECUREID MODELO 425,REDES,ROUTERS,SECUREID,3785.47,5812.15,9012
202140,CABLEADO SECUREID MODELO 419,REDES,CABLEADO,SECUREID,2117.21,1739.64,9065
202141,LAPTOPS VISIONX MODELO 601,COMPUTO,LAPTOPS,VISIONX,2478.63,3406.26,9096
202142,TECLADOS DELL MODELO 348,ACCESORIOS,TECLADOS,DELL,2910.2,4828.17,9097
202143,GAMING PRINTMAX MODELO 678,MONITORES,GAMING,PRINTMAX,2006.26,2497.85,9041
202144,IMPRESORAS TECHONE MODELO 938,IMPRESION,IMPRESORAS,TECHONE,1529.3,1177.98,9038
202145,LAPTOPS VISIONX MODELO 209,COMPUTO,LAPTOPS,VISIONX,6881.07,11895.24,9060
202146,LAPTOPS NETPRO MODELO 479,COMPUTO,LAPTOPS,NETPRO,1149.87,1911.37,9089
202147,BIOMETRICOS LOGITECH MODELO 720,DESCONOCIDO,BIOMETRICOS,LOGITECH,1078.19,1311.55,9011
202148,WEBCAM SECUREID MODELO 393,ACCESORIOS,WEBCAM,SECUREID,6176.39,10655.21,9090
202149,IMPRESORAS TECHONE MODELO 279,IMPRESION,IMPRESORAS,TECHONE,6059.56,7295.86,9039
202150,TONER HP MODELO 693,IMPRESION,TONER,HP,5270.53,8632.65,9010
202151,WEBCAM PRINTMAX MODELO 339,ACCESORIOS,WEBCAM,PRINTMAX,2081.13,2436.99,9031
202152,CABLEADO VISIONX MODELO 763,REDES,CABLEADO,VISIONX,1107.13,1738.12,9001
202153,ALL IN ONE TECHONE MODELO 290,COMPUTO,ALL IN ONE,TECHONE,4251.36,5122.83,9083
202154,ALARMAS NETPRO MODELO 523,SEGURIDAD,ALARMAS,NETPRO,6919.98,10040.76,9037
202155,BIOMETRICOS DELL MODELO 375,DESCONOCIDO,BIOMETRICOS,DELL,5219.56,8097.28,9085
202156,SWITCHES PRINTMAX MODELO 854,REDES,SWITCHES,PRINTMAX,1367.9,1700.05,9020
202157,LAPTOPS TECHONE MODELO 215,COMPUTO,LAPTOPS,TECHONE,578.84,969.38,9084
202158,CURVOS HP MODELO 730,MONITORES,CURVOS,HP,2347.7,3607.77,9085
202159,TONER CLICKIT MODELO 341,IMPRESION,TONER,CLICKIT,4956.28,5951.85,9073
202160,TONER VISIONX MODELO 601,IMPRESION,TONER,VISIONX,5121.95,8736.93,9035
202161,ALARMAS CLICKIT MODELO 186,SEGURIDAD,ALARMAS,CLICKIT,6295.59,3339.66,9094
202162,ROUTERS LOGITECH MODELO 959,REDES,ROUTERS,LOGITECH,909.16,1218.37,9085
202163,CURVOS DELL MODELO 999,MONITORES,CURVOS,DELL,5700.64,8731.48,9074
202164,WEBCAM VISIONX MODELO 339,ACCESORIOS,WEBCAM,VISIONX,6913.03,10074.08,9029
202165,ROUTERS HP MODELO 522,REDES,ROUTERS,HP,5268.93,6129.46,9011
202166,ROUTERS SECUREID MODELO 410,REDES,ROUTERS,SECUREID,6043.02,9822.64,9065
202167,SWITCHES HP MODELO 886,REDES,SWITCHES,HP,5439.57,8129.98,9031
202168,IMPRESORAS LOGITECH MODELO 294,IMPRESION,IMPRESORAS,LOGITECH,5956.48,8709.29,9004
202169,BIOMETRICOS NETPRO MODELO 964,SEGURIDAD,BIOMETRICOS,NETPRO,2496.95,3169.59,9046
202170,DESKTOP TECHONE MODELO 284,COMPUTO,DESKTOP,TECHONE,847.82,1240.07,9047
202171,WEBCAM NETPRO MODELO 286,ACCESORIOS,WEBCAM,DESCONOCIDO,6973.74,11033.78,9052
202172,TINTA VISIONX MODELO 275,IMPRESION,TINTA,VISIONX,100.54,133.02,9071
202173,ALL IN ONE PRINTMAX MODELO 225,COMPUTO,ALL IN ONE,PRINTMAX,2201.31,3218.21,9008
202174,BIOMETRICOS TECHONE MODELO 708,SEGURIDAD,BIOMETRICOS,TECHONE,3211.6,4596.51,9084
202175,LED VISIONX MODELO 962,MONITORES,LED,VISIONX,734.46,1197.4,9027
202176,ALARMAS TECHONE MODELO 947,SEGURIDAD,ALARMAS,TECHONE,1707.13,2062.67,9063
202177,TONER DELL MODELO 979,IMPRESION,TONER,DELL,6700.05,11164.66,9013
202178,LED DELL MODELO 356,DESCONOCIDO,LED,DELL,5151.32,7696.08,9007
202179,CURVOS HP MODELO 950,MONITORES,CURVOS,HP,4260.49,6558.61,9030
202180,ROUTERS HP MODELO 131,REDES,ROUTERS,HP,2387.79,4129.23,9069
202181,TECLADOS LENOVO MODELO 217,ACCESORIOS,TECLADOS,LENOVO,1187.16,1753.5,9009
202182,WEBCAM DELL MODELO 827,ACCESORIOS,WEBCAM,DELL,391.67,548.28,9029
202183,LED PRINTMAX MODELO 545,MONITORES,LED,PRINTMAX,4541.21,7773.9,9098
202184,DESKTOP VISIONX MODELO 235,COMPUTO,DESKTOP,VISIONX,4941.13,5755.15,9002
202185,GAMING CLICKIT MODELO 310,COMPUTO,GAMING,CLICKIT,6510.09,7851.84,9095
202186,CABLEADO SECUREID MODELO 153,REDES,CABLEADO,SECUREID,5562.99,8958.94,9059
202187,GAMING HP MODELO 938,MONITORES,GAMING,HP,2056.7,2967.84,9020
202188,ALARMAS VISIONX MODELO 502,SEGURIDAD,ALARMAS,VISIONX,3775.22,4546.37,9013
202189,TINTA LOGITECH MODELO 611,IMPRESION,TINTA,LOGITECH,6902.4,10553.36,9058
202190,CABLEADO SECUREID MODELO 238,REDES,CABLEADO,SECUREID,5777.35,9430.23,9031
202191,TONER VISIONX MODELO 243,IMPRESION,TONER,VISIONX,6240.95,7901.82,9039
202192,TINTA DELL MODELO 784,IMPRESION,TINTA,DELL,5886.28,7523.42,9042
202193,CAMARAS NETPRO MODELO 367,DESCONOCIDO,DESCONOCIDO,NETPRO,828.08,1368.01,9056
202194,ALL IN ONE VISIONX MODELO 192,COMPUTO,ALL IN ONE,VISIONX,2373.36,2806.21,9022
202195,LED NETPRO MODELO 130,MONITORES,LED,NETPRO,4043.97,6061.36,9033
202196,CABLEADO TECHONE MODELO 329,REDES,CABLEADO,TECHONE,184.33,229.84,9025
202197,GAMING NETPRO MODELO 464,MONITORES,GAMING,NETPRO,4205.1,5501.52,9026
202198,TECLADOS CLICKIT MODELO 383,ACCESORIOS,TECLADOS,CLICKIT,3118.29,4273.03,9048
202199,MOUSE HP MODELO 458,ACCESORIOS,MOUSE,HP,6527.24,9819.28,9003
202200,IMPRESORAS DELL MODELO 817,IMPRESION,IMPRESORAS,DELL,6449.84,7620.23,9044
202201,CURVOS PRINTMAX MODELO 191,MONITORES,CURVOS,PRINTMAX,176.5,290.92,9035
202202,CURVOS DELL MODELO 591,MONITORES,CURVOS,DELL,4062.1,5498.29,9092
202203,GAMING VISIONX MODELO 912,MONITORES,GAMING,VISIONX,1581.0,1449.75,9033
202204,DESKTOP SECUREID MODELO 175,COMPUTO,DESKTOP,SECUREID,4102.03,5192.07,9027
202205,ALL IN ONE TECHONE MODELO 446,COMPUTO,ALL IN ONE,TECHONE,4012.48,6768.81,9087
202206,GAMING NETPRO MODELO 518,MONITORES,GAMING,NETPRO,6877.32,9405.94,9016
202207,CABLEADO CLICKIT MODELO 728,COMPUTO,CABLEADO,CLICKIT,3706.13,5474.49,9017
202208,LAPTOPS NETPRO MODELO 928,COMPUTO,LAPTOPS,NETPRO,2645.18,4528.41,9084
202209,BIOMETRICOS H MODELO 592,SEGURIDAD,BIOMETRICOS,H,1974.02,3415.37,9050
202210,DESKTOP VISIONX MODELO 837,COMPUTO,DESKTOP,VISIONX,5250.99,9117.07,9096
202211,DESKTOP LOGITECH MODELO 747,COMPUTO,DESKTOP,LOGITECH,6979.3,10223.33,9013
202212,AUDIFONOS TECHONE MODELO 147,ACCESORIOS,AUDIFONOS,TECHONE,2685.43,3600.68,9046
202213,CURVOS LOGITECH MODELO 977,MONITORES,CURVOS,LOGITECH,6633.75,9334.35,9013
202214,SWITCHES HP MODELO 681,REDES,SWITCHES,HP,3020.79,3817.45,9098
202215,IMPRESORAS CLICKIT MODELO 487,IMPRESION,IMPRESORAS,CLICKIT,3865.94,5767.89,9096
202216,LAPTOPS SECUREID MODELO 880,COMPUTO,LAPTOPS,SECUREID,3987.92,6310.46,9001
202217,TECLADOS SECUREID MODELO 263,ACCESORIOS,TECLADOS,SECUREID,5468.18,7189.48,9024
202218,SWITCHES VISIONX MODELO 575,REDES,SWITCHES,VISIONX,259.3,449.87,9024
202219,SWITCHES VISIONX MODELO 335,REDES,SWITCHES,VISIONX,2380.26,3541.68,9001
202220,ROUTERS SECUREID MODELO 334,REDES,ROUTERS,SECUREID,4121.47,6257.97,9067
202221,WEBCAM LENOV MODELO 312,ACCESORIOS,WEBCAM,LENOV,3219.67,4864.88,9069
202222,TINTA HP MODELO 742,IMPRESION,TINTA,HP,387.99,456.11,9036
202223,ALARMAS HP MODELO 116,SEGURIDAD,ALARMAS,HP,6924.16,10155.54,9029
202224,LED VISIONX MODELO 825,MONITORES,LED,VISIONX,5426.76,8158.43,9029
202225,ROUTERS HP MODELO 306,REDES,ROUTERS,HP,1793.67,2957.48,9007
202226,TINTA H MODELO 397,IMPRESION,TINTA,H,954.53,1470.83,9026
202227,IMPRESORAS DELL MODELO 767,IMPRESION,IMPRESORAS,DELL,878.05,1391.58,9013
202228,BIOMETRICOS LOGITECH MODELO 296,SEGURIDAD,BIOMETRICOS,LOGITECH,2297.55,3582.34,9001
202229,ALL IN ONE CLICKIT MODELO 457,COMPUTO,ALL IN ONE,CLICKIT,2398.05,3790.9,9053
202230,ALARMAS TECHONE MODELO 721,SEGURIDAD,ALARMAS,TECHONE,4919.22,7187.06,9051
202231,GAMING VISIONX MODELO 448,MONITORES,GAMING,VISIONX,1552.89,2328.87,9066
202232,IMPRESORAS SECUREID MODELO 417,IMPRESION,IMPRESORAS,SECUREID,6976.59,9730.47,9011
202233,CAMARAS DELL MODELO 867,COMPUTO,CAMARAS,DELL,5342.94,8709.68,9010
202234,CABLEADO PRINTMAX MODELO 621,REDES,CABLEADO,PRINTMAX,4936.52,5873.93,9081
202235,TONER SECUREID MODELO 469,IMPRESION,TONER,SECUREID,6146.45,9127.2,9027
202236,LAPTOPS LENOVO MODELO 375,COMPUTO,LAPTOPS,LENOVO,4009.14,6206.78,9063
202237,LED CLICKIT MODELO 569,MONITORES,LED,CLICKIT,1640.97,2424.55,9022
202238,CABLEADO PRINTMAX MODELO 332,REDES,CABLEADO,PRINTMAX,1815.44,3173.57,9041
202239,GAMING CLICKIT MODELO 524,MONITORES,GAMING,CLICKIT,5216.46,8493.49,9079
202240,LAPTOPS LENOVO MODELO 349,COMPUTO,LAPTOPS,LENOVO,4073.62,5530.27,9037
202241,ROUTERS PRINTMAX MODELO 165,REDES,ROUTERS,PRINTMAX,6631.6,10609.51,9049
202242,TECLADOS DELL MODELO 607,ACCESORIOS,TECLADOS,DELL,639.57,1104.41,9043
202243,TONER CLICKIT MODELO 889,IMPRESION,TONER,CLICKIT,2530.53,3259.3,9003
202244,MOUSE LENOVO MODELO 160,ACCESORIOS,MOUSE,LENOVO,411.25,558.05,9039
202245,GAMING DELL MODELO 684,MONITORES,GAMING,DELL,838.38,1274.77,9086
202246,ALARMAS PRINTMAX MODELO 462,SEGURIDAD,ALARMAS,PRINTMAX,5497.89,8493.53,9041
202247,GAMING PRINTMAX MODELO 749,MONITORES,GAMING,PRINTMAX,5974.37,7425.91,9079
202248,ROUTERS LOGITECH MODELO 792,REDES,ROUTERS,LOGITECH,890.81,1223.15,9050
202249,GAMING PRINTMAX MODELO 695,MONITORES,GAMING,PRINTMAX,5098.3,5958.45,9063
202250,GAMING CLICKIT MODELO 195,MONITORES,GAMING,CLICKIT,2759.77,3693.23,9042
202251,TINTA LENOVO MODELO 710,IMPRESION,TINTA,LENOVO,939.88,1127.02,9063
202252,BIOMETRICOS VISIONX MODELO 657,SEGURIDAD,BIOMETRICOS,VISIONX,5957.63,8963.11,9018
202253,IMPRESORAS LOGITECH MODELO 258,IMPRESION,IMPRESORAS,LOGITECH,6531.8,10228.81,9093
202254,GAMING NETPRO MODELO 289,MONITORES,GAMING,NETPRO,1041.52,1765.51,9023
202255,ALL IN ONE DELL MODELO 140,COMPUTO,ALL IN ONE,DELL,2022.08,2883.6,9036
202256,BIOMETRICOS HP MODELO 368,SEGURIDAD,BIOMETRICOS,HP,6686.13,10568.26,9058
202257,BIOMETRICOS CLICKIT MODELO 379,SEGURIDAD,BIOMETRICOS,CLICKIT,6901.32,11304.92,9008
202258,SWITCHES HP MODELO 269,REDES,SWITCHES,HP,3746.0,5381.13,9090
202259,IMPRESORAS PRINTMAX MODELO 240,IMPRESION,IMPRESORAS,PRINTMAX,2528.04,4007.79,9086
202260,AUDIFONOS SECUREID MODELO 501,ACCESORIOS,AUDIFONOS,SECUREID,6056.07,7969.42,9011
202261,GAMING HP MODELO 217,MONITORES,GAMING,HP,2259.8,3400.73,9037
202262,LED LENOVO MODELO 400,MONITORES,LED,LENOVO,941.09,1147.63,9095
202263,GAMING PRINTMAX MODELO 582,MONITORES,GAMING,PRINTMAX,2843.68,4733.86,9029
202264,GAMING NETPRO MODELO 335,MONITORES,GAMING,NETPRO,2351.6,4016.88,9088
202265,AUDIFONOS LENOVO MODELO 240,ACCESORIOS,AUDIFONOS,LENOVO,6797.73,8282.07,9030
202266,ROUTERS TECHONE MODELO 210,REDES,,TECHONE,694.69,1117.76,9095
202267,LAPTOPS LENOVO MODELO 910,COMPUTO,LAPTOPS,DESCONOCIDO,4710.07,7760.28,9078
202268,ALARMAS SECUREID MODELO 600,SEGURIDAD,ALARMAS,SECUREID,4571.81,6677.77,9003
202269,BIOMETRICOS DELL MODELO 915,SEGURIDAD,BIOMETRICOS,DELL,5592.92,9761.03,9017
202270,CURVOS HP MODELO 993,MONITORES,CURVOS,HP,1771.95,2249.49,9006
202271,ALARMAS HP MODELO 401,SEGURIDAD,ALARMAS,HP,3040.67,0.0,9060
202272,TONER CLICKIT MODELO 553,IMPRESION,TONER,CLICKIT,5174.13,8673.74,9077
202273,LED HP MODELO 134,MONITORES,LED,HP,1122.67,1451.15,9072
202274,AUDIFONOS VISIONX MODELO 898,ACCESORIOS,AUDIFONOS,VISIONX,2727.02,3374.73,9086
202275,IMPRESORAS TECHONE MODELO 328,IMPRESION,IMPRESORAS,TECHONE,3437.73,5397.87,9047
202276,AUDIFONOS DELL MODELO 240,ACCESORIOS,AUDIFONOS,DELL,3815.76,5033.5,9016
202277,WEBCAM DELL MODELO 460,ACCESORIOS,WEBCAM,DELL,1402.8,2145.48,9061
202278,ALARMAS LENOVO MODELO 942,SEGURIDAD,ALARMAS,LENOVO,752.59,1037.51,9017
202279,AUDIFONOS LENOVO MODELO 419,ACCESORIOS,AUDIFONOS,LENOVO,4936.7,6681.06,9043
202280,CABLEADO SECUREID MODELO 679,REDES,CABLEADO,SECUREID,5716.86,9091.87,9040
202281,ALL IN ONE SECUREID MODELO 474,COMPUTO,ALL IN ONE,SECUREID,6597.89,8031.56,9014
202282,SWITCHES NETPRO MODELO 375,COMPUTO,SWITCHES,NETPRO,2706.58,4400.6,9013
202283,ALARMAS PRINTMAX MODELO 909,SEGURIDAD,ALARMAS,PRINTMAX,6585.16,8478.96,9070
202284,SWITCHES LENOVO MODELO 190,REDES,SWITCHES,LENOVO,348.43,451.03,9002
202285,LAPTOPS PRINTMAX MODELO 642,DESCONOCIDO,LAPTOPS,PRINTMAX,763.88,1123.23,9069
202286,LED PRINTMAX MODELO 826,MONITORES,LED,PRINTMAX,1137.19,1709.75,9047
202287,LED PRINTMAX MODELO 444,MONITORES,LED,DESCONOCIDO,6101.34,9952.18,9081
202288,CURVOS TECHONE MODELO 713,MONITORES,CURVOS,TECHONE,2677.39,3256.49,9017
202289,CURVOS PRINTMAX MODELO 446,MONITORES,CURVOS,PRINTMAX,3032.93,3991.97,9049
202290,CABLEADO DELL MODELO 333,REDES,CABLEADO,DELL,1356.9,562.14,9079
202291,ALL IN ONE LENOVO MODELO 728,COMPUTO,ALL IN ONE,LENOVO,3330.37,5192.69,9008
202292,TINTA LENOVO MODELO 642,IMPRESION,TINTA,LENOVO,4886.44,6213.67,9093
202293,ALARMAS VISIONX MODELO 116,SEGURIDAD,ALARMAS,VISIONX,535.61,906.46,9033
202294,TINTA TECHONE MODELO 854,IMPRESION,TINTA,TECHONE,1182.67,1651.06,9009
202295,CURVOS PRINTMAX MODELO 570,MONITORES,CURVOS,PRINTMAX,3759.37,5353.74,9057
202296,BIOMETRICOS LENOVO MODELO 938,SEGURIDAD,BIOMETRICOS,LENOVO,2240.92,3454.37,9047
202297,LAPTOPS DELL MODELO 636,COMPUTO,LAPTOPS,DELL,2199.83,3330.39,9079
202298,LED HP MODELO 685,MONITORES,LED,HP,2124.04,3448.65,9019
202299,TECLADOS CLICKIT MODELO 344,ACCESORIOS,TECLADOS,CLICKIT,5039.72,3052.77,9049
202300,ROUTERS DELL MODELO 270,REDES,ROUTERS,DELL,3909.28,6111.7,9044
202301,ALL IN ONE VISIONX MODELO 946,COMPUTO,ALL IN ONE,VISIONX,4770.91,7843.52,9044
202302,TECLADOS LOGITECH MODELO 460,ACCESORIOS,TECLADOS,LOGITECH,561.44,885.85,9042
202303,BIOMETRICOS LOGITECH MODELO 571,SEGURIDAD,BIOMETRICOS,LOGITECH,4070.17,5842.76,9066
202304,CABLEADO LOGITECH MODELO 422,REDES,CABLEADO,LOGITECH,6707.55,10646.26,9098
202305,ROUTERS VISIONX MODELO 599,REDES,ROUTERS,VISIONX,1375.33,1879.91,9077
202306,WEBCAM DELL MODELO 536,ACCESORIOS,WEBCAM,DELL,2318.32,1552.76,9083
202307,ROUTERS DELL MODELO 159,REDES,ROUTERS,DELL,5422.44,8738.49,9017
202308,TECLADOS TECHONE MODELO 326,ACCESORIOS,TECLADOS,TECHONE,5762.56,7407.33,9078
202309,TONER PRINTMAX MODELO 503,IMPRESION,TONER,PRINTMAX,2297.71,3336.05,9087
202310,MOUSE LOGITECH MODELO 503,ACCESORIOS,MOUSE,LOGITECH,4832.57,5570.47,9059
202311,WEBCAM DELL MODELO 361,DESCONOCIDO,WEBCAM,DELL,5384.28,8914.57,9049
202312,TECLADOS NETPRO MODELO 143,ACCESORIOS,TECLADOS,NETPRO,4873.84,5696.35,9027
202313,ALL IN ONE VISIONX MODELO 423,COMPUTO,ALL IN ONE,VISIONX,5481.94,8736.16,9009
202314,BIOMETRICOS VISIONX MODELO 661,SEGURIDAD,BIOMETRICOS,VISIONX,4347.21,6657.3,9001
202315,CABLEADO LENOVO MODELO 520,REDES,CABLEADO,LENOVO,3328.63,4693.64,9045
202316,TONER LOGITECH MODELO 296,IMPRESION,TONER,LOGITECH,5481.56,9402.37,9092
202317,CAMARAS HP MODELO 274,SEGURIDAD,CAMARAS,HP,2658.06,4274.48,9019
202318,WEBCAM DELL MODELO 724,ACCESORIOS,WEBCAM,DELL,5828.71,9278.49,9041
202319,ALARMAS LENOVO MODELO 690,DESCONOCIDO,ALARMAS,LENOVO,5436.39,8672.23,9006
202320,WEBCAM LENOVO MODELO 420,ACCESORIOS,WEBCAM,LENOVO,5725.87,7280.42,9029
202321,TINTA TECHONE MODELO 965,IMPRESION,TINTA,TECHONE,2584.47,3387.75,9002
202322,SWITCHES HP MODELO 222,REDES,SWITCHES,HP,3660.69,4436.94,9025
202323,CURVOS SECUREID MODELO 546,MONITORES,CURVOS,SECUREID,4755.47,5902.89,9005
202324,LED DELL MODELO 936,MONITORES,LED,DELL,5980.26,7959.2,9007
202325,MOUSE DELL MODELO 157,ACCESORIOS,MOUSE,DELL,5584.56,8302.68,9029
202326,TINTA LENOVO MODELO 852,IMPRESION,TINTA,LENOVO,5361.73,6991.87,9083
202327,CAMARAS TECHONE MODELO 701,SEGURIDAD,CAMARAS,TECHONE,1467.15,2357.07,9085
202328,WEBCAM VISIONX MODELO 928,ACCESORIOS,WEBCAM,VISIONX,1856.27,3027.36,9084
202329,CAMARAS LENOVO MODELO 945,SEGURIDAD,CAMARAS,LENOVO,1820.3,2124.93,9015
202330,LAPTOPS LOGITECH MODELO 762,COMPUTO,LAPTOPS,LOGITECH,2682.41,4133.75,9091
202331,CABLEADO CLICKIT MODELO 162,REDES,CABLEADO,CLICKIT,4155.57,6373.62,9042
202332,ALARMAS VISIONX MODELO 309,SEGURIDAD,ALARMAS,VISIONX,179.43,312.11,9031
202333,LED NETPRO MODELO 118,MONITORES,LED,NETPRO,2976.39,3928.87,9016
202334,CURVOS VISIONX MODELO 386,MONITORES,CURVOS,VISIONX,3017.79,3774.43,9063
202335,WEBCAM DELL MODELO 121,ACCESORIOS,WEBCAM,DELL,4263.61,5829.26,9038
202336,CAMARAS VISIONX MODELO 452,SEGURIDAD,CAMARAS,VISIONX,5214.51,8934.0,9020
202337,LAPTOPS DELL MODELO 263,COMPUTO,LAPTOPS,,717.65,1255.36,9092
202338,SWITCHES LENOVO MODELO 119,REDES,SWITCHES,LENOVO,4222.65,5719.37,9044
202339,CAMARAS NETPRO MODELO 624,SEGURIDAD,CAMARAS,NETPRO,949.9,1565.86,9097
202340,GAMING SECUREID MODELO 507,MONITORES,GAMING,SECUREID,2982.28,3721.05,9027
202341,TONER LENOVO MODELO 271,COMPUTO,TONER,LENOVO,858.16,1256.88,9030
202342,ROUTERS LOGITECH MODELO 921,REDES,ROUTERS,LOGITECH,6444.93,8856.54,9035
202343,ROUTERS HP MODELO 524,REDES,ROUTERS,HP,5634.14,7819.26,9067
202344,SWITCHES SECUREID MODELO 279,REDES,SWITCHES,SECUREID,1471.39,2502.94,9017
202345,DESKTOP TECHONE MODELO 964,COMPUTO,DESKTOP,TECHONE,2990.3,4842.16,9063
202346,BIOMETRICOS SECUREID MODELO 135,SEGURIDAD,BIOMETRICOS,SECUREID,739.37,1064.57,9013
202347,LED PRINTMAX MODELO 893,MONITORES,LED,PRINTMAX,1998.72,2636.75,9040
202348,AUDIFONOS TECHONE MODELO 639,ACCESORIOS,AUDIFONOS,TECHONE,4471.01,7769.8,9054
202349,DESKTOP CLICKI MODELO 451,COMPUTO,DESKTOP,CLICKI,6073.82,8935.18,9084
202350,TINTA PRINTMAX MODELO 799,IMPRESION,TINTA,PRINTMAX,1629.25,2573.43,9002
202351,CURVOS VISIONX MODELO 880,MONITORES,CURVOS,VISIONX,5837.03,7850.82,9069
202352,ALL IN ONE NETPRO MODELO 208,COMPUTO,ALL IN ONE,NETPRO,2974.39,4900.4,9097
202353,CABLEADO HP MODELO 137,REDES,CABLEADO,HP,5991.16,8658.31,9091
202354,TONER TECHONE MODELO 142,IMPRESION,TONER,TECHONE,4007.03,4996.24,9065
202355,DESKTOP SECUREID MODELO 845,COMPUTO,DESKTOP,SECUREID,2408.17,2857.28,9027
202356,ALL IN ONE PRINTMAX MODELO 887,COMPUTO,ALL IN ONE,PRINTMAX,3908.72,6385.9,9099
202357,SWITCHES TECHONE MODELO 617,REDES,SWITCHES,TECHONE,4431.47,6481.19,9098
202358,TINTA VISIONX MODELO 251,IMPRESION,TINTA,VISIONX,5468.68,7744.45,9014
202359,CABLEADO DELL MODELO 341,REDES,CABLEADO,DELL,1558.14,2105.4,9035
202360,AUDIFONOS NETPRO MODELO 379,ACCESORIOS,AUDIFONOS,NETPRO,4984.05,6307.21,9053
